,price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,code
1392,168.0,75.0,46.0,10.0,6.5,1.0,1.0,1.0,1.0,2
1393,210.0,94.0,59.0,11.0,12.7,2.0,1.0,1.0,1.0,5
1394,180.0,91.0,58.0,8.0,11.0,2.0,0.0,1.0,1.0,8
1395,115.0,78.0,44.0,10.0,12.0,7.0,1.0,0.0,1.0,5
1396,90.0,66.0,43.0,9.0,15.5,10.0,1.0,0.0,0.0,1
1397,94.0,63.0,39.0,8.0,14.5,5.0,0.0,0.0,1.0,2
1398,240.0,106.0,60.0,17.0,4.5,10.0,1.0,1.0,1.0,8
1399,164.4,70.0,45.0,8.0,10.5,10.0,1.0,1.0,1.0,3
1400,102.0,59.0,40.0,5.0,12.5,5.0,0.0,0.0,1.0,3
1401,105.0,67.0,48.0,8.0,13.5,15.0,1.0,0.0,1.0,6
1402,138.0,86.0,50.0,10.0,13.5,10.0,1.0,1.0,1.0,1
1403,135.0,82.0,46.0,13.0,12.0,5.0,1.0,0.0,1.0,5
1404,125.0,64.0,43.0,7.0,4.5,10.0,1.0,0.0,1.0,8
1405,120.0,77.0,52.0,9.0,10.5,15.0,0.0,1.0,1.0,3
1406,86.0,61.0,43.0,6.0,,15.0,1.0,0.0,1.0,6
1407,140.0,66.0,47.0,6.0,4.5,2.0,1.0,1.0,0.0,8
1408,92.0,63.0,39.0,8.0,14.5,5.0,0.0,0.0,0.0,2
1409,116.0,77.0,45.0,18.0,6.0,7.0,0.0,0.0,1.0,6
1410,150.0,97.0,63.0,11.0,10.0,7.0,1.0,0.0,1.0,6
1411,108.0,66.0,44.0,7.0,17.0,5.0,1.0,0.0,1.0,4
1412,169.0,85.0,45.0,10.0,13.5,10.0,1.0,0.0,1.0,6
1413,85.0,53.0,34.0,6.0,10.5,3.0,1.0,0.0,1.0,7
1414,141.6,64.0,43.0,9.0,,7.0,0.0,0.0,1.0,3
1415,93.0,62.0,38.0,7.0,17.0,3.0,1.0,0.0,1.0,4
1416,142.0,77.0,44.0,10.0,7.0,10.0,0.0,0.0,1.0,4
1417,124.8,72.0,48.0,9.0,10.5,10.0,1.0,0.0,0.0,3
1418,258.0,90.0,61.0,9.0,9.0,1.0,1.0,1.0,1.0,3
1419,105.0,66.0,40.0,8.0,12.5,5.0,1.0,0.0,1.0,2
1420,144.0,68.0,45.0,8.0,10.5,5.0,0.0,0.0,1.0,3
1421,135.0,72.0,45.0,10.0,14.5,2.0,1.0,0.0,1.0,2
1422,165.0,96.0,58.0,14.0,7.0,5.0,0.0,0.0,1.0,4
1423,105.0,72.0,43.0,10.0,13.0,10.0,1.0,0.0,0.0,5
1424,148.0,92.0,61.0,10.0,10.5,15.0,1.0,1.0,1.0,7
1425,181.2,86.0,54.0,10.0,10.5,5.0,0.0,0.0,1.0,3
1426,108.0,56.0,40.0,5.0,12.5,5.0,1.0,1.0,1.0,3
1427,100.0,77.0,50.0,6.0,3.5,3.0,1.0,1.0,1.0,7
1428,115.0,67.0,42.0,9.0,3.5,7.0,1.0,1.0,1.0,7
1429,174.0,80.0,49.0,11.0,12.5,10.0,0.0,0.0,1.0,3
1430,100.0,58.0,42.0,5.0,12.0,10.0,0.0,1.0,1.0,8
1431,220.0,77.0,49.0,10.0,,5.0,1.0,1.0,1.0,8
1432,100.0,57.0,40.0,6.0,8.0,5.0,1.0,0.0,1.0,1
1433,153.6,70.0,42.0,6.0,14.5,3.0,1.0,1.0,1.0,3
1434,162.0,86.0,58.0,9.0,12.0,8.0,1.0,1.0,1.0,8
1435,136.0,74.0,45.0,10.0,10.0,15.0,1.0,0.0,0.0,6
1436,98.4,58.0,35.0,11.0,12.5,10.0,0.0,0.0,0.0,3
1437,216.0,90.0,56.0,11.0,9.0,15.0,1.0,0.0,0.0,3
1438,106.0,76.0,46.0,10.0,13.0,5.0,0.0,0.0,1.0,5
1439,105.0,75.0,50.0,8.0,6.5,15.0,1.0,1.0,0.0,5
1440,195.0,110.0,55.0,11.0,12.0,1.0,1.0,1.0,1.0,7
1441,116.0,75.0,42.0,9.0,13.5,10.0,0.0,0.0,1.0,6
1442,93.0,59.0,44.0,6.0,7.0,5.0,0.0,0.0,0.0,4
1443,124.0,78.0,55.0,8.0,,10.0,1.0,1.0,1.0,1
1444,128.0,80.0,45.0,13.0,,15.0,1.0,0.0,1.0,5
1445,102.0,59.0,42.0,6.0,10.5,7.0,0.0,0.0,0.0,3
1446,145.0,90.0,52.0,9.0,12.0,15.0,1.0,1.0,0.0,7
1447,113.0,69.0,47.0,8.0,17.0,3.0,1.0,0.0,1.0,4
1448,112.0,77.0,45.0,10.0,17.0,10.0,0.0,0.0,1.0,2
1449,135.0,76.0,44.0,9.0,5.0,7.0,1.0,1.0,1.0,4
1450,155.0,85.0,47.0,11.0,12.7,5.0,1.0,0.0,1.0,5
1451,186.0,73.0,49.0,9.0,10.5,15.0,1.0,1.0,1.0,3
1452,150.0,67.0,39.0,8.0,12.0,5.0,1.0,0.0,1.0,8
1453,80.0,60.0,44.0,6.0,13.5,7.0,0.0,0.0,1.0,6
1454,108.0,58.0,42.0,6.0,10.5,15.0,1.0,1.0,1.0,3
1455,130.0,79.0,45.0,10.0,,5.0,1.0,0.0,1.0,5
1456,150.0,78.0,60.0,11.0,14.5,10.0,0.0,0.0,1.0,3
1457,86.0,56.0,42.0,5.0,6.5,5.0,1.0,1.0,0.0,5
1458,214.8,65.0,45.0,8.0,9.0,5.0,1.0,1.0,1.0,3
1459,108.0,80.0,52.0,10.0,12.0,10.0,0.0,0.0,1.0,7
1460,93.0,58.0,42.0,6.0,,5.0,0.0,1.0,0.0,7
1461,165.0,79.0,53.0,9.0,8.0,15.0,1.0,1.0,1.0,1
1462,77.0,59.0,38.0,6.0,,10.0,0.0,1.0,0.0,7
1463,80.0,58.0,38.0,6.0,,10.0,1.0,0.0,1.0,5
1464,250.0,100.0,50.0,15.0,12.7,5.0,1.0,0.0,1.0,5
1465,125.0,62.0,42.0,10.0,12.0,10.0,1.0,0.0,1.0,1
1466,170.0,100.0,57.0,14.0,12.0,10.0,1.0,0.0,0.0,5
1467,94.0,64.0,38.0,9.0,12.0,11.0,0.0,0.0,1.0,7
1468,165.0,87.0,51.0,12.0,12.7,6.0,1.0,0.0,0.0,5
1469,192.0,80.0,52.0,9.0,7.5,7.0,1.0,1.0,0.0,3
1470,108.0,62.0,46.0,8.0,14.5,15.0,0.0,0.0,1.0,3
1471,101.0,59.0,44.0,6.0,17.0,10.0,1.0,0.0,1.0,4
1472,91.0,60.0,44.0,6.0,14.5,7.0,1.0,0.0,1.0,2
1473,86.0,56.0,34.0,7.0,7.5,10.0,0.0,0.0,0.0,8
1474,204.0,75.0,48.0,7.0,7.5,3.0,1.0,1.0,1.0,3
1475,100.0,68.0,53.0,6.0,12.0,10.0,1.0,0.0,1.0,7
1476,156.0,60.0,42.0,7.0,9.0,10.0,1.0,1.0,0.0,3
1477,170.0,92.0,62.0,18.0,6.0,7.0,1.0,1.0,1.0,6
1478,117.0,77.0,44.0,10.0,,3.0,1.0,0.0,0.0,2
1479,73.0,54.0,35.0,5.0,10.5,3.0,1.0,1.0,0.0,7
1480,109.2,60.0,45.0,6.0,10.5,5.0,0.0,0.0,1.0,3
1481,74.0,51.0,35.0,6.0,13.5,10.0,1.0,0.0,0.0,6
1482,90.0,60.0,42.0,6.0,17.0,3.0,1.0,0.0,1.0,2
1483,83.0,64.0,42.0,9.0,17.0,10.0,0.0,0.0,0.0,2
1484,100.0,75.0,45.0,10.0,12.0,10.0,1.0,1.0,1.0,5
1485,133.0,83.0,45.0,10.0,,10.0,1.0,0.0,0.0,5
1486,270.0,82.0,49.0,13.0,8.0,15.0,1.0,0.0,1.0,1
1487,162.0,81.0,44.0,10.0,14.5,7.0,0.0,0.0,1.0,3
1488,147.0,77.0,44.0,10.0,13.0,2.0,1.0,0.0,1.0,5
1489,162.0,75.0,52.0,12.0,3.5,5.0,1.0,1.0,1.0,7
1490,86.0,59.0,42.0,5.0,11.5,10.0,1.0,0.0,1.0,6
1491,122.4,58.0,40.0,6.0,10.5,5.0,1.0,1.0,0.0,3
1492,145.0,75.0,45.0,10.0,7.0,15.0,1.0,0.0,1.0,4
1493,110.0,74.0,44.0,10.0,13.0,7.0,1.0,0.0,1.0,5
1494,115.0,75.0,42.0,8.0,12.0,15.0,0.0,0.0,1.0,7
1495,132.0,76.0,45.0,10.0,14.5,10.0,0.0,0.0,1.0,3
1496,98.0,74.0,44.0,10.0,12.0,15.0,1.0,0.0,0.0,7
1497,93.0,78.0,46.0,10.0,12.0,15.0,0.0,0.0,1.0,7
1498,138.0,65.0,44.0,9.0,4.5,2.0,1.0,0.0,1.0,8
1499,110.0,77.0,40.0,12.0,12.7,15.0,1.0,0.0,1.0,5
1500,120.0,74.0,44.0,10.0,12.7,10.0,1.0,0.0,1.0,5
1501,125.0,78.0,44.0,13.0,12.0,5.0,1.0,0.0,1.0,1
1502,87.0,61.0,42.0,9.0,13.5,10.0,1.0,0.0,1.0,6
1503,90.0,54.0,42.0,6.0,17.0,10.0,1.0,0.0,1.0,4
1504,103.0,75.0,45.0,10.0,12.0,5.0,0.0,1.0,1.0,5
1505,162.0,65.0,38.0,8.0,7.5,10.0,1.0,1.0,1.0,3
1506,147.0,76.0,46.0,10.0,12.0,3.0,1.0,0.0,1.0,8
1507,88.0,64.0,46.0,7.0,17.0,15.0,1.0,0.0,0.0,2
1508,89.0,60.0,43.0,6.0,15.5,5.0,1.0,1.0,1.0,1
1509,125.0,85.0,46.0,10.0,12.0,5.0,0.0,0.0,1.0,7
1510,127.0,74.0,45.0,11.0,12.0,10.0,0.0,0.0,0.0,1
1511,145.0,73.0,43.0,11.0,9.0,10.0,0.0,0.0,1.0,4
1512,96.0,76.0,53.0,8.0,6.0,10.0,0.0,1.0,1.0,6
1513,108.0,57.0,38.0,6.0,7.5,6.0,1.0,1.0,0.0,3
1514,150.0,74.0,48.0,12.0,12.0,5.0,1.0,0.0,1.0,8
1515,140.4,79.0,45.0,13.0,14.5,7.0,0.0,0.0,1.0,3
1516,97.0,80.0,48.0,8.0,13.0,5.0,0.0,1.0,1.0,5
1517,135.0,72.0,46.0,8.0,10.0,5.0,1.0,0.0,1.0,6
1518,87.0,56.0,35.0,6.0,12.0,7.0,1.0,0.0,1.0,8
1519,85.0,57.0,39.0,6.0,,7.0,1.0,0.0,0.0,6
1520,128.0,77.0,47.0,12.0,11.0,7.0,1.0,0.0,1.0,5
1521,110.0,76.0,45.0,10.0,13.0,10.0,1.0,0.0,1.0,5
1522,125.0,79.0,56.0,8.0,7.5,10.0,1.0,1.0,1.0,8
1523,115.0,60.0,39.0,6.0,4.5,10.0,1.0,0.0,1.0,8
1524,150.0,66.0,47.0,9.0,7.0,3.0,1.0,0.0,1.0,4
1525,112.0,75.0,45.0,10.0,12.0,7.0,1.0,0.0,1.0,5
1526,170.0,80.0,45.0,13.0,12.0,10.0,1.0,0.0,1.0,8
1527,115.0,76.0,45.0,10.0,,15.0,0.0,0.0,1.0,7
1528,105.0,73.0,45.0,8.0,11.0,10.0,1.0,0.0,0.0,5
1529,135.0,81.0,48.0,8.0,15.5,7.0,1.0,0.0,1.0,1
